timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-31 17:41:53.451,SIM,278.2,237.7,318.7,94,94,FORWARD,0.975,NPZ,74,536.4,936.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.467,SIM,277.9,237.5,318.4,94,94,FORWARD,0.975,NPZ,75,536.6,937.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.483,SIM,277.7,237.3,318.1,95,95,FORWARD,0.975,NPZ,76,536.9,937.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.500,SIM,277.4,237.0,317.8,95,95,FORWARD,0.975,NPZ,77,537.1,937.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.516,SIM,277.2,236.8,317.5,95,95,FORWARD,0.975,NPZ,78,537.3,937.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.532,SIM,276.9,236.6,317.2,95,95,FORWARD,0.975,NPZ,79,537.5,938.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.549,SIM,276.7,236.4,316.9,96,96,FORWARD,0.975,NPZ,80,537.7,938.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.566,SIM,276.4,236.2,316.6,96,96,FORWARD,0.975,NPZ,81,537.9,938.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.584,SIM,276.1,235.9,316.3,96,96,FORWARD,0.975,NPZ,82,538.1,938.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.600,SIM,275.9,235.7,316.1,96,96,FORWARD,0.975,NPZ,83,538.3,938.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.616,SIM,275.6,235.5,315.8,96,96,FORWARD,0.975,NPZ,84,538.5,939.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.632,SIM,275.4,235.3,315.5,97,97,FORWARD,0.975,NPZ,85,538.7,939.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.649,SIM,275.1,235.0,315.2,97,97,FORWARD,0.975,NPZ,86,538.9,939.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.664,SIM,274.8,234.8,314.9,97,97,FORWARD,0.975,NPZ,87,539.1,939.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.681,SIM,274.6,234.6,314.6,97,97,FORWARD,0.975,NPZ,88,539.3,939.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.697,SIM,274.3,234.4,314.3,97,97,FORWARD,0.975,NPZ,89,539.5,940.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.713,SIM,274.1,234.2,314.0,97,97,FORWARD,0.975,NPZ,90,539.8,940.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.729,SIM,273.8,233.9,313.7,98,98,FORWARD,0.975,NPZ,91,540.0,940.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.745,SIM,273.5,233.7,313.4,98,98,FORWARD,0.975,NPZ,92,540.2,940.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.766,SIM,273.3,233.5,313.1,98,98,FORWARD,0.980,NPZ,93,540.4,941.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.781,SIM,273.0,233.2,312.8,98,98,FORWARD,0.980,NPZ,94,540.6,941.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.797,SIM,272.8,233.0,312.5,98,98,FORWARD,0.980,NPZ,95,540.8,941.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.813,SIM,272.5,232.8,312.2,98,98,FORWARD,0.980,NPZ,96,541.0,941.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.829,SIM,272.2,232.6,311.9,98,98,FORWARD,0.980,NPZ,97,541.2,941.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.845,SIM,272.0,232.3,311.6,98,98,FORWARD,0.980,NPZ,98,541.4,942.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.861,SIM,271.7,232.1,311.3,98,98,FORWARD,0.980,NPZ,99,541.6,942.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.877,SIM,271.4,231.9,311.0,98,98,FORWARD,0.980,NPZ,100,541.9,942.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.893,SIM,271.2,231.7,310.7,98,98,FORWARD,0.980,NPZ,101,542.1,942.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.909,SIM,270.9,231.4,310.4,98,98,FORWARD,0.980,NPZ,102,542.3,943.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.925,SIM,270.7,231.2,310.1,98,98,FORWARD,0.980,NPZ,103,542.5,943.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.941,SIM,270.4,231.0,309.8,98,98,FORWARD,0.980,NPZ,104,542.7,943.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.957,SIM,270.1,230.8,309.5,98,98,FORWARD,0.980,NPZ,105,542.9,943.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.973,SIM,269.9,230.5,309.2,98,98,FORWARD,0.980,NPZ,106,543.1,943.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:53.990,SIM,269.6,230.3,308.9,98,98,FORWARD,0.980,NPZ,107,543.3,944.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.006,SIM,269.3,230.1,308.6,98,98,FORWARD,0.980,NPZ,108,543.5,944.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.022,SIM,269.1,229.9,308.3,98,98,FORWARD,0.980,NPZ,109,543.8,944.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.038,SIM,268.8,229.6,308.0,98,98,FORWARD,0.980,NPZ,110,544.0,944.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.055,SIM,268.6,229.4,307.7,98,98,FORWARD,0.980,NPZ,111,544.2,945.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.071,SIM,268.3,229.2,307.4,98,98,FORWARD,0.981,NPZ,112,544.4,945.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.088,SIM,268.0,229.0,307.1,98,98,FORWARD,0.981,NPZ,113,544.6,945.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.106,SIM,267.8,228.7,306.8,98,98,FORWARD,0.981,NPZ,114,544.8,945.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.122,SIM,267.5,228.5,306.5,98,98,FORWARD,0.981,NPZ,115,545.0,945.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.139,SIM,267.3,228.3,306.2,98,98,FORWARD,0.981,NPZ,116,545.2,946.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.155,SIM,267.0,228.1,305.9,98,98,FORWARD,0.981,NPZ,117,545.4,946.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.170,SIM,266.7,227.8,305.6,98,98,FORWARD,0.981,NPZ,118,545.6,946.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.188,SIM,266.5,227.6,305.3,98,98,FORWARD,0.981,NPZ,119,545.9,946.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.204,SIM,266.2,227.4,305.0,98,98,FORWARD,0.981,NPZ,120,546.1,947.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.222,SIM,265.9,227.2,304.7,98,98,FORWARD,0.981,NPZ,121,546.3,947.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.238,SIM,265.7,226.9,304.4,98,98,FORWARD,0.981,NPZ,122,546.5,947.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.254,SIM,265.4,226.7,304.1,98,98,FORWARD,0.981,NPZ,123,546.7,947.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.271,SIM,265.2,226.5,303.8,98,98,FORWARD,0.981,NPZ,124,546.9,947.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.288,SIM,264.9,226.3,303.5,98,98,FORWARD,0.981,NPZ,125,547.1,948.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.304,SIM,264.6,226.0,303.2,98,98,FORWARD,0.981,NPZ,126,547.3,948.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.321,SIM,264.4,225.8,302.9,98,98,FORWARD,0.981,NPZ,127,547.5,948.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.337,SIM,264.1,225.6,302.6,98,98,FORWARD,0.981,NPZ,128,547.7,948.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.354,SIM,263.8,225.4,302.3,98,98,FORWARD,0.981,NPZ,129,548.0,948.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.369,SIM,263.6,225.1,302.0,98,98,FORWARD,0.981,NPZ,130,548.2,949.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.387,SIM,263.3,224.9,301.7,98,98,FORWARD,0.982,NPZ,131,548.4,949.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.403,SIM,263.1,224.7,301.4,98,98,FORWARD,0.982,NPZ,132,548.6,949.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.420,SIM,262.8,224.5,301.1,98,98,FORWARD,0.982,NPZ,133,548.8,949.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.435,SIM,262.5,224.2,300.8,98,98,FORWARD,0.982,NPZ,134,549.0,950.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.452,SIM,262.3,224.0,300.5,98,98,FORWARD,0.982,NPZ,135,549.2,950.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.468,SIM,262.0,223.8,300.2,98,98,FORWARD,0.982,NPZ,136,549.4,950.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.485,SIM,261.7,223.6,299.9,98,98,FORWARD,0.982,NPZ,137,549.6,950.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.501,SIM,261.5,223.3,299.6,98,98,FORWARD,0.982,NPZ,138,549.9,950.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.518,SIM,261.2,223.1,299.3,98,98,FORWARD,0.982,NPZ,139,550.1,951.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.534,SIM,261.0,222.9,299.0,98,98,FORWARD,0.982,NPZ,140,550.3,951.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.549,SIM,260.7,222.6,298.7,98,98,FORWARD,0.982,NPZ,141,550.5,951.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.566,SIM,260.4,222.4,298.4,98,98,FORWARD,0.982,NPZ,142,550.7,951.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.582,SIM,260.2,222.2,298.1,98,98,FORWARD,0.982,NPZ,143,550.9,952.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.598,SIM,259.9,222.0,297.8,98,98,FORWARD,0.982,NPZ,144,551.1,952.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.614,SIM,259.6,221.7,297.5,98,98,FORWARD,0.982,NPZ,145,551.3,952.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.630,SIM,259.4,221.5,297.3,98,98,FORWARD,0.982,NPZ,146,551.5,952.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.646,SIM,259.1,221.3,297.0,98,98,FORWARD,0.982,NPZ,147,551.7,952.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.664,SIM,258.9,221.1,296.7,98,98,FORWARD,0.982,NPZ,148,552.0,953.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.680,SIM,258.6,220.8,296.4,98,98,FORWARD,0.982,NPZ,149,552.2,953.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.697,SIM,258.3,220.6,296.1,98,98,FORWARD,0.982,NPZ,150,552.4,953.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.712,SIM,258.1,220.4,295.8,98,98,FORWARD,0.982,NPZ,151,552.6,953.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.728,SIM,257.8,220.2,295.5,98,98,FORWARD,0.982,NPZ,152,552.8,954.0,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.746,SIM,257.6,219.9,295.2,98,98,FORWARD,0.982,NPZ,153,553.0,954.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.761,SIM,257.3,219.7,294.9,98,98,FORWARD,0.982,NPZ,154,553.2,954.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.776,SIM,257.0,219.5,294.6,98,98,FORWARD,0.982,NPZ,155,553.4,954.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.793,SIM,256.8,219.3,294.3,98,98,FORWARD,0.982,NPZ,156,553.6,954.8,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.810,SIM,256.5,219.0,294.0,98,98,FORWARD,0.982,NPZ,157,553.8,955.1,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.826,SIM,256.2,218.8,293.7,98,98,FORWARD,0.982,NPZ,158,554.1,955.3,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.842,SIM,256.0,218.6,293.4,98,98,FORWARD,0.982,NPZ,159,554.3,955.5,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.858,SIM,255.7,218.4,293.1,98,98,FORWARD,0.982,NPZ,160,554.5,955.7,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.874,SIM,255.5,218.1,292.8,98,98,FORWARD,0.982,NPZ,161,554.7,955.9,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.890,SIM,255.2,217.9,292.5,98,98,FORWARD,0.982,NPZ,162,554.9,956.2,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.906,SIM,254.9,217.7,292.2,98,98,FORWARD,0.982,NPZ,163,555.1,956.4,46.2,FORWARD_FAVOR_RIGHT_SPACE
2026-01-31 17:41:54.922,SIM,254.7,217.5,291.9,98,98,FORWARD,0.982,NPZ,164,555.3,956.6,46.2,FORWARD_FAVOR_RIGHT_SPACE
