timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-26T21:54:55.928162,SIM,149.6,147.8,151.4,40,120,TURN_RIGHT,1.000,MANEUVER,725,0,0,x:1013;y:256
2026-01-26T21:54:56.228655,SIM,150.0,148.0,152.0,40,120,TURN_RIGHT,1.000,MANEUVER,726,0,0,x:1013;y:256
2026-01-26T21:54:56.577127,SIM,150.5,148.2,152.9,40,120,TURN_RIGHT,1.000,MANEUVER,727,0,0,x:1013;y:256
2026-01-26T21:54:56.910870,SIM,151.1,148.5,153.7,40,120,TURN_RIGHT,1.000,MANEUVER,728,0,0,x:1013;y:256
2026-01-26T21:54:57.241524,SIM,150.7,146.9,154.5,40,120,TURN_RIGHT,1.000,MANEUVER,729,0,0,x:1013;y:256
2026-01-26T21:54:57.552377,SIM,151.2,147.0,155.5,40,120,TURN_RIGHT,1.000,MANEUVER,730,0,0,x:1014;y:257
2026-01-26T21:54:57.862670,SIM,151.8,147.1,156.5,40,120,TURN_RIGHT,1.000,MANEUVER,731,0,0,x:1014;y:257
2026-01-26T21:54:58.193147,SIM,152.6,147.4,157.9,40,120,TURN_RIGHT,1.000,MANEUVER,732,0,0,x:1014;y:257
2026-01-26T21:54:58.497793,SIM,153.4,147.6,159.1,40,120,TURN_RIGHT,1.000,MANEUVER,733,0,0,x:1014;y:257
2026-01-26T21:54:58.813435,SIM,153.3,146.1,160.4,40,120,TURN_RIGHT,1.000,MANEUVER,734,0,0,x:1014;y:257
2026-01-26T21:54:59.117700,SIM,154.0,146.1,161.8,40,120,TURN_RIGHT,1.000,MANEUVER,735,0,0,x:1014;y:257
2026-01-26T21:54:59.449700,SIM,154.8,146.3,163.4,40,120,TURN_RIGHT,1.000,MANEUVER,736,0,0,x:1014;y:258
2026-01-26T21:54:59.788267,SIM,155.9,146.5,165.3,40,120,TURN_RIGHT,1.000,MANEUVER,737,0,0,x:1014;y:258
2026-01-26T21:55:00.102996,SIM,156.9,146.8,167.0,40,120,TURN_RIGHT,1.000,MANEUVER,738,0,0,x:1014;y:258
2026-01-26T21:55:00.426017,SIM,157.1,145.2,168.9,40,120,TURN_RIGHT,1.000,MANEUVER,739,0,0,x:1014;y:258
2026-01-26T21:55:00.735640,SIM,158.1,145.3,170.9,40,120,TURN_RIGHT,1.000,MANEUVER,740,0,0,x:1014;y:258
2026-01-26T21:55:01.067098,SIM,159.2,145.4,173.0,40,120,TURN_RIGHT,1.000,MANEUVER,741,0,0,x:1014;y:258
2026-01-26T21:55:01.374092,SIM,160.4,145.6,175.2,40,120,TURN_RIGHT,1.000,MANEUVER,742,0,0,x:1014;y:258
2026-01-26T21:55:01.693208,SIM,161.7,145.9,177.6,40,120,TURN_RIGHT,1.000,MANEUVER,743,0,0,x:1014;y:259
2026-01-26T21:55:02.006581,SIM,163.1,146.2,180.1,40,120,TURN_RIGHT,1.000,MANEUVER,744,0,0,x:1014;y:259
2026-01-26T21:55:02.314226,SIM,164.7,146.6,182.8,40,120,TURN_RIGHT,1.000,MANEUVER,745,0,0,x:1014;y:259
2026-01-26T21:55:02.632256,SIM,166.3,147.0,185.6,40,120,TURN_RIGHT,1.000,MANEUVER,746,0,0,x:1014;y:259
2026-01-26T21:55:02.952353,SIM,168.1,147.6,188.6,40,120,TURN_RIGHT,1.000,MANEUVER,747,0,0,x:1015;y:259
2026-01-26T21:55:03.263293,SIM,170.0,148.2,191.8,40,120,TURN_RIGHT,1.000,MANEUVER,748,0,0,x:1015;y:259
2026-01-26T21:55:03.565944,SIM,172.0,148.8,195.2,40,120,TURN_RIGHT,1.000,MANEUVER,749,0,0,x:1015;y:260
2026-01-26T21:55:03.909042,SIM,174.6,149.7,199.4,40,120,TURN_RIGHT,1.000,MANEUVER,750,0,0,x:1015;y:260
2026-01-26T21:55:04.263366,SIM,177.3,150.7,203.9,40,120,TURN_RIGHT,1.000,MANEUVER,751,0,0,x:1015;y:260
2026-01-26T21:55:04.593013,SIM,179.8,151.6,208.0,40,120,TURN_RIGHT,1.000,MANEUVER,752,0,0,x:1015;y:260
2026-01-26T21:55:04.905436,SIM,266.3,152.7,380.0,100,100,FORWARD,1.000,MANEUVER,753,0,0,x:1015;y:260
2026-01-26T21:55:05.508883,SIM,266.2,152.4,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,754,0,0,x:1013;y:262
2026-01-26T21:55:06.122233,SIM,266.0,151.9,380.0,100,100,FORWARD,1.000,MANEUVER,755,0,0,x:1012;y:263
2026-01-26T21:55:06.732663,SIM,265.0,150.0,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,756,0,0,x:1010;y:265
2026-01-26T21:55:07.343071,SIM,264.5,148.9,380.0,100,100,FORWARD,1.000,MANEUVER,757,0,0,x:1009;y:266
2026-01-26T21:55:07.956973,SIM,263.4,146.9,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,758,0,0,x:1007;y:268
2026-01-26T21:55:08.566818,SIM,262.9,145.8,380.0,100,100,FORWARD,1.000,MANEUVER,759,0,0,x:1006;y:269
2026-01-26T21:55:09.179431,SIM,261.9,143.8,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,760,0,0,x:1004;y:270
2026-01-26T21:55:09.794422,SIM,261.4,142.8,380.0,100,100,FORWARD,1.000,MANEUVER,761,0,0,x:1003;y:271
2026-01-26T21:55:10.408785,SIM,260.4,140.7,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,762,0,0,x:1001;y:273
2026-01-26T21:55:11.021864,SIM,259.8,139.7,380.0,100,100,FORWARD,1.000,MANEUVER,763,0,0,x:1000;y:274
2026-01-26T21:55:11.634625,SIM,258.8,137.7,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,764,0,0,x:998;y:276
2026-01-26T21:55:12.247189,SIM,258.3,136.6,380.0,100,100,FORWARD,1.000,MANEUVER,765,0,0,x:997;y:277
2026-01-26T21:55:12.859584,SIM,257.3,134.6,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,766,0,0,x:995;y:279
2026-01-26T21:55:13.474133,SIM,256.8,133.5,380.0,100,100,FORWARD,1.000,MANEUVER,767,0,0,x:994;y:280
2026-01-26T21:55:14.088659,SIM,255.8,131.5,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,768,0,0,x:992;y:282
2026-01-26T21:55:14.699129,SIM,255.2,130.5,380.0,100,100,FORWARD,1.000,MANEUVER,769,0,0,x:991;y:283
2026-01-26T21:55:15.307739,SIM,254.2,128.4,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,770,0,0,x:989;y:285
2026-01-26T21:55:15.920587,SIM,253.7,127.4,380.0,100,100,FORWARD,1.000,MANEUVER,771,0,0,x:988;y:286
2026-01-26T21:55:16.531863,SIM,252.7,125.4,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,772,0,0,x:986;y:288
2026-01-26T21:55:17.146837,SIM,252.2,124.3,380.0,100,100,FORWARD,1.000,MANEUVER,773,0,0,x:985;y:289
2026-01-26T21:55:17.758078,SIM,251.1,122.3,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,774,0,0,x:983;y:290
2026-01-26T21:55:18.372305,SIM,250.6,121.2,380.0,100,100,FORWARD,1.000,MANEUVER,775,0,0,x:982;y:291
2026-01-26T21:55:18.984245,SIM,249.6,119.2,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,776,0,0,x:980;y:293
2026-01-26T21:55:19.595651,SIM,249.1,118.2,380.0,100,100,FORWARD,1.000,MANEUVER,777,0,0,x:979;y:294
2026-01-26T21:55:20.206133,SIM,248.1,116.2,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,778,0,0,x:977;y:296
2026-01-26T21:55:20.820867,SIM,247.5,115.1,380.0,100,100,FORWARD,1.000,MANEUVER,779,0,0,x:976;y:297
2026-01-26T21:55:21.434314,SIM,246.5,113.1,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,780,0,0,x:974;y:299
2026-01-26T21:55:22.045787,SIM,246.0,112.0,380.0,100,100,FORWARD,1.000,MANEUVER,781,0,0,x:973;y:300
2026-01-26T21:55:22.655999,SIM,245.0,110.0,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,782,0,0,x:971;y:302
2026-01-26T21:55:23.270967,SIM,244.5,108.9,380.0,100,100,FORWARD,1.000,MANEUVER,783,0,0,x:970;y:303
2026-01-26T21:55:23.884271,SIM,243.5,106.9,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,784,0,0,x:968;y:305
2026-01-26T21:55:24.499322,SIM,242.9,105.9,380.0,100,100,FORWARD,1.000,MANEUVER,785,0,0,x:967;y:306
2026-01-26T21:55:25.112008,SIM,241.9,103.9,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,786,0,0,x:965;y:308
2026-01-26T21:55:25.722764,SIM,241.4,102.8,380.0,100,100,FORWARD,1.000,MANEUVER,787,0,0,x:964;y:309
2026-01-26T21:55:26.337550,SIM,240.4,100.8,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,788,0,0,x:962;y:311
2026-01-26T21:55:26.950624,SIM,239.9,99.7,380.0,100,100,FORWARD,1.000,MANEUVER,789,0,0,x:961;y:311
2026-01-26T21:55:27.564014,SIM,238.9,97.7,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,790,0,0,x:959;y:313
2026-01-26T21:55:28.176240,SIM,238.3,96.6,380.0,100,100,FORWARD,1.000,MANEUVER,791,0,0,x:958;y:314
2026-01-26T21:55:28.787752,SIM,237.3,94.6,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,792,0,0,x:956;y:316
2026-01-26T21:55:29.397048,SIM,236.8,93.6,380.0,100,100,FORWARD,1.000,MANEUVER,793,0,0,x:955;y:317
2026-01-26T21:55:30.009550,SIM,235.8,91.6,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,794,0,0,x:953;y:319
2026-01-26T21:55:30.622835,SIM,235.2,90.5,380.0,100,100,FORWARD,1.000,MANEUVER,795,0,0,x:952;y:320
2026-01-26T21:55:31.234859,SIM,234.2,88.5,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,796,0,0,x:950;y:322
2026-01-26T21:55:31.850377,SIM,233.7,87.4,380.0,100,100,FORWARD,1.000,MANEUVER,797,0,0,x:949;y:323
2026-01-26T21:55:32.461490,SIM,232.7,85.4,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,798,0,0,x:947;y:325
2026-01-26T21:55:33.074920,SIM,232.2,84.3,380.0,100,100,FORWARD,1.000,MANEUVER,799,0,0,x:946;y:326
2026-01-26T21:55:33.686600,SIM,231.2,82.3,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,800,0,0,x:944;y:328
2026-01-26T21:55:34.301892,SIM,230.6,81.3,380.0,100,100,FORWARD,1.000,MANEUVER,801,0,0,x:943;y:329
2026-01-26T21:55:34.914237,SIM,229.6,79.3,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,802,0,0,x:941;y:331
2026-01-26T21:55:35.530505,SIM,229.1,78.2,380.0,100,100,FORWARD,1.000,MANEUVER,803,0,0,x:940;y:332
2026-01-26T21:55:36.140938,SIM,228.1,76.2,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,804,0,0,x:938;y:333
2026-01-26T21:55:36.752261,SIM,227.6,75.1,380.0,100,100,FORWARD,1.000,MANEUVER,805,0,0,x:937;y:334
2026-01-26T21:55:37.362012,SIM,226.6,73.1,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,806,0,0,x:935;y:336
2026-01-26T21:55:37.977720,SIM,226.0,72.1,380.0,100,100,FORWARD,1.000,MANEUVER,807,0,0,x:934;y:337
2026-01-26T21:55:38.590843,SIM,225.0,70.0,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,808,0,0,x:932;y:339
2026-01-26T21:55:39.202755,SIM,224.5,69.0,380.0,100,100,FORWARD,1.000,MANEUVER,809,0,0,x:931;y:340
2026-01-26T21:55:39.815075,SIM,223.5,67.0,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,810,0,0,x:929;y:342
2026-01-26T21:55:40.429948,SIM,223.0,65.9,380.0,100,100,FORWARD,1.000,MANEUVER,811,0,0,x:928;y:343
2026-01-26T21:55:41.041521,SIM,221.9,63.9,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,812,0,0,x:926;y:345
2026-01-26T21:55:41.654973,SIM,221.4,62.8,380.0,100,100,FORWARD,1.000,MANEUVER,813,0,0,x:925;y:346
2026-01-26T21:55:42.266793,SIM,220.4,60.8,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,814,0,0,x:923;y:348
2026-01-26T21:55:42.868597,SIM,219.9,59.8,380.0,100,100,FORWARD,1.000,MANEUVER,815,0,0,x:922;y:349
2026-01-26T21:55:43.480452,SIM,218.9,57.8,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,816,0,0,x:920;y:351
2026-01-26T21:55:44.092186,SIM,218.4,56.7,380.0,100,100,FORWARD,1.000,MANEUVER,817,0,0,x:919;y:352
2026-01-26T21:55:44.705522,SIM,217.3,54.7,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,818,0,0,x:917;y:353
2026-01-26T21:55:45.319947,SIM,216.8,53.6,380.0,100,100,FORWARD,1.000,MANEUVER,819,0,0,x:916;y:354
2026-01-26T21:55:45.933674,SIM,215.8,51.6,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,820,0,0,x:914;y:356
2026-01-26T21:55:46.534589,SIM,215.3,50.6,380.0,100,100,FORWARD,1.000,MANEUVER,821,0,0,x:913;y:357
2026-01-26T21:55:47.148351,SIM,214.3,48.6,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,822,0,0,x:911;y:359
2026-01-26T21:55:47.762822,SIM,213.8,47.5,380.0,100,100,FORWARD,1.000,MANEUVER,823,0,0,x:910;y:360
2026-01-26T21:55:48.373693,SIM,212.7,45.5,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,824,0,0,x:908;y:362
2026-01-26T21:55:48.987696,SIM,212.2,44.4,380.0,100,100,FORWARD,1.000,MANEUVER,825,0,0,x:907;y:363
2026-01-26T21:55:49.599610,SIM,211.2,42.4,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,826,0,0,x:905;y:365
2026-01-26T21:55:50.213025,SIM,210.7,41.4,380.0,100,100,FORWARD,1.000,MANEUVER,827,0,0,x:904;y:366
2026-01-26T21:55:50.825196,SIM,209.7,39.3,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,828,0,0,x:902;y:368
2026-01-26T21:55:51.436144,SIM,209.1,38.3,380.0,100,100,FORWARD,1.000,MANEUVER,829,0,0,x:901;y:369
2026-01-26T21:55:52.049255,SIM,208.1,36.3,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,830,0,0,x:899;y:371
2026-01-26T21:55:52.649379,SIM,207.6,35.2,380.0,100,100,FORWARD,1.000,MANEUVER,831,0,0,x:898;y:372
2026-01-26T21:55:53.264761,SIM,206.6,33.2,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,832,0,0,x:896;y:373
2026-01-26T21:55:53.879678,SIM,206.1,32.2,380.0,100,100,FORWARD,1.000,MANEUVER,833,0,0,x:895;y:374
2026-01-26T21:55:54.493336,SIM,205.1,30.2,380.0,120,120,TURN_RIGHT,1.000,MANEUVER,834,0,0,x:893;y:376
2026-01-26T21:55:54.622949,SIM,205.0,29.9,380.0,100,100,FORWARD,1.000,MANEUVER,835,0,0,x:893;y:376
2026-01-26T21:55:54.688870,SIM,204.9,29.7,380.0,-100,-100,REVERSE,1.000,MANEUVER,836,0,0,x:893;y:377
2026-01-26T21:55:54.752820,SIM,204.8,29.6,380.0,-100,-100,REVERSE,1.000,MANEUVER,837,0,0,x:893;y:377
2026-01-26T21:55:54.816698,SIM,204.8,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,838,0,0,x:893;y:377
2026-01-26T21:55:54.881384,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,839,0,0,x:893;y:377
2026-01-26T21:55:54.945582,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,840,0,0,x:893;y:377
2026-01-26T21:55:55.009706,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,841,0,0,x:893;y:377
2026-01-26T21:55:55.074262,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,842,0,0,x:893;y:377
2026-01-26T21:55:55.139122,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,843,0,0,x:893;y:377
2026-01-26T21:55:55.203037,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,844,0,0,x:893;y:377
2026-01-26T21:55:55.267261,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,845,0,0,x:893;y:377
2026-01-26T21:55:55.332637,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,846,0,0,x:893;y:377
2026-01-26T21:55:55.398273,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,847,0,0,x:893;y:377
2026-01-26T21:55:55.461625,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,848,0,0,x:893;y:377
2026-01-26T21:55:55.526763,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,849,0,0,x:893;y:377
2026-01-26T21:55:55.591640,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,850,0,0,x:893;y:377
2026-01-26T21:55:55.655620,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,851,0,0,x:893;y:377
2026-01-26T21:55:55.720116,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,852,0,0,x:893;y:377
2026-01-26T21:55:55.783855,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,853,0,0,x:893;y:377
2026-01-26T21:55:55.847909,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,854,0,0,x:893;y:377
2026-01-26T21:55:55.912588,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,855,0,0,x:893;y:377
2026-01-26T21:55:55.977356,SIM,204.7,29.5,380.0,-100,-100,REVERSE,1.000,MANEUVER,856,0,0,x:893;y:377
2026-01-26T21:55:56.041241,SIM,204.7,29.5,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,857,0,0,x:893;y:377
2026-01-26T21:55:56.106060,SIM,204.8,29.5,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,858,0,0,x:893;y:377
2026-01-26T21:55:56.170598,SIM,204.8,29.6,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,859,0,0,x:893;y:377
2026-01-26T21:55:56.235504,SIM,204.8,29.7,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,860,0,0,x:893;y:377
2026-01-26T21:55:56.299578,SIM,204.9,29.8,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,861,0,0,x:893;y:377
2026-01-26T21:55:56.365412,SIM,205.0,29.9,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,862,0,0,x:893;y:377
2026-01-26T21:55:56.976894,SIM,206.3,32.6,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,863,0,0,x:892;y:378
2026-01-26T21:55:57.317132,SIM,206.7,33.5,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,864,0,0,x:892;y:378
2026-01-26T21:55:57.638260,SIM,207.1,34.2,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,865,0,0,x:892;y:378
2026-01-26T21:55:57.983336,SIM,207.5,35.1,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,866,0,0,x:891;y:378
2026-01-26T21:55:58.325885,SIM,208.0,36.0,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,867,0,0,x:891;y:378
2026-01-26T21:55:58.643211,SIM,208.5,37.0,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,868,0,0,x:891;y:378
2026-01-26T21:55:58.977361,SIM,209.0,38.0,380.0,40,120,TURN_RIGHT,1.000,MANEUVER,869,0,0,x:891;y:378
2026-01-26T21:55:59.296698,SIM,380.0,380.0,380.0,0,0,STOP,1.000,MANEUVER,870,0,0,x:891;y:378
2026-01-26T21:55:59.902932,SIM,380.0,380.0,380.0,119,120,FORWARD,1.132,NPZ,871,0,0,x:890;y:379
2026-01-26T21:56:00.514900,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,872,0,0,x:888;y:379
2026-01-26T21:56:00.820571,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,873,0,0,x:888;y:380
2026-01-26T21:56:01.161331,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,874,0,0,x:887;y:380
2026-01-26T21:56:01.488218,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,875,0,0,x:887;y:380
2026-01-26T21:56:01.817291,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,876,0,0,x:886;y:380
2026-01-26T21:56:02.141921,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,877,0,0,x:886;y:380
2026-01-26T21:56:02.468750,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,878,0,0,x:886;y:381
2026-01-26T21:56:02.805995,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,879,0,0,x:885;y:381
2026-01-26T21:56:03.120798,SIM,380.0,380.0,380.0,119,120,FORWARD,1.260,NPZ,880,0,0,x:885;y:381
2026-01-26T21:56:03.454331,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,881,0,0,x:884;y:381
2026-01-26T21:56:03.805164,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,882,0,0,x:884;y:381
2026-01-26T21:56:04.143138,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,883,0,0,x:883;y:381
2026-01-26T21:56:04.482464,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,884,0,0,x:883;y:382
2026-01-26T21:56:04.806374,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,885,0,0,x:883;y:382
2026-01-26T21:56:05.111973,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,886,0,0,x:882;y:382
2026-01-26T21:56:05.447847,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,887,0,0,x:882;y:382
2026-01-26T21:56:05.750849,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,888,0,0,x:882;y:382
2026-01-26T21:56:06.073474,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,889,0,0,x:881;y:382
2026-01-26T21:56:06.435966,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,890,0,0,x:881;y:383
2026-01-26T21:56:06.746770,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,891,0,0,x:880;y:383
2026-01-26T21:56:07.081612,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,892,0,0,x:880;y:383
2026-01-26T21:56:07.430753,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,893,0,0,x:880;y:383
2026-01-26T21:56:07.737475,SIM,380.0,380.0,380.0,118,120,FORWARD,1.260,NPZ,894,0,0,x:879;y:383
2026-01-26T21:56:08.068282,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,895,0,0,x:879;y:383
2026-01-26T21:56:08.401026,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,896,0,0,x:879;y:383
2026-01-26T21:56:08.714463,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,897,0,0,x:878;y:384
2026-01-26T21:56:09.063623,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,898,0,0,x:878;y:384
2026-01-26T21:56:09.382542,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,899,0,0,x:878;y:384
2026-01-26T21:56:09.723566,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,900,0,0,x:877;y:384
2026-01-26T21:56:10.037869,SIM,380.0,380.0,380.0,117,120,FORWARD,1.260,NPZ,901,0,0,x:877;y:384
2026-01-26T21:56:10.374284,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,902,0,0,x:876;y:384
2026-01-26T21:56:10.677562,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,903,0,0,x:876;y:384
2026-01-26T21:56:11.020115,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,904,0,0,x:876;y:385
2026-01-26T21:56:11.343661,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,905,0,0,x:875;y:385
2026-01-26T21:56:11.673626,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,906,0,0,x:875;y:385
2026-01-26T21:56:12.011297,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,907,0,0,x:874;y:385
2026-01-26T21:56:12.336217,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,908,0,0,x:874;y:385
2026-01-26T21:56:12.639569,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,909,0,0,x:873;y:386
2026-01-26T21:56:12.976178,SIM,380.0,380.0,380.0,115,120,FORWARD,1.260,NPZ,910,0,0,x:873;y:386
2026-01-26T21:56:13.310017,SIM,380.0,380.0,380.0,115,120,FORWARD,1.260,NPZ,911,0,0,x:872;y:386
2026-01-26T21:56:13.616643,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,912,0,0,x:872;y:386
2026-01-26T21:56:13.960699,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,913,0,0,x:872;y:386
2026-01-26T21:56:14.276314,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,914,0,0,x:871;y:386
2026-01-26T21:56:14.596963,SIM,380.0,380.0,380.0,116,120,FORWARD,1.260,NPZ,915,0,0,x:871;y:387
2026-01-26T21:56:14.938471,SIM,380.0,380.0,380.0,116,121,FORWARD,1.260,NPZ,916,0,0,x:870;y:387
2026-01-26T21:56:15.285846,SIM,380.0,380.0,380.0,116,121,FORWARD,1.260,NPZ,917,0,0,x:870;y:387
2026-01-26T21:56:15.588123,SIM,380.0,380.0,380.0,116,121,FORWARD,1.260,NPZ,918,0,0,x:870;y:387
2026-01-26T21:56:15.891353,SIM,380.0,380.0,380.0,117,121,FORWARD,1.260,NPZ,919,0,0,x:869;y:387
2026-01-26T21:56:16.233527,SIM,380.0,380.0,380.0,117,121,FORWARD,1.260,NPZ,920,0,0,x:869;y:387
2026-01-26T21:56:16.536511,SIM,380.0,380.0,380.0,117,121,FORWARD,1.260,NPZ,921,0,0,x:868;y:388
2026-01-26T21:56:16.875061,SIM,380.0,380.0,380.0,117,121,FORWARD,1.260,NPZ,922,0,0,x:868;y:388
2026-01-26T21:56:17.219027,SIM,380.0,380.0,380.0,118,121,FORWARD,1.260,NPZ,923,0,0,x:868;y:388
2026-01-26T21:56:17.563044,SIM,380.0,380.0,380.0,118,121,FORWARD,1.260,NPZ,924,0,0,x:867;y:388
2026-01-26T21:56:17.895857,SIM,380.0,380.0,380.0,118,121,FORWARD,1.260,NPZ,925,0,0,x:867;y:388
2026-01-26T21:56:18.237394,SIM,380.0,380.0,380.0,118,121,FORWARD,1.260,NPZ,926,0,0,x:867;y:388
2026-01-26T21:56:18.568292,SIM,380.0,380.0,380.0,118,121,FORWARD,1.260,NPZ,927,0,0,x:866;y:389
